,title,fulltitle,description,view_count,tags,duration,duration_string,live_status,thumbnail,channel,channel_url,channel_follower_count,categories_Music,categories_People & Blogs
0,0.2944633608228479,0.2944633608228479,0.5716053474796459,7.6780033567303585,0.5670079150670694,-0.7016550642776082,-0.8404669100872127,0.0,1.3337458107858404,0.4170764717520261,-0.7141560987880219,0.15630240003073684,0.25264557631995593,-0.25264557631995566
1,-0.15589236749444887,-0.15589236749444887,-0.05196412249814963,4.917699489417328,-0.7284407485308042,1.0922203427751762,1.3091989235731567,0.0,0.05196412249814963,-0.18264133076722724,-1.3461526463880413,0.6841908182546709,0.25264557631995593,-0.25264557631995566
2,0.4330343541512469,0.4330343541512469,-0.2598206124907481,-0.4170573167849049,-0.23019126253162203,-0.9968497515141423,-1.207483028029227,0.0,0.3983916058191471,0.5261160722100722,0.6470672345043275,-0.7975513648985102,0.25264557631995593,-0.25264557631995566
3,-1.4376740557821397,-1.4376740557821397,-0.5716053474796459,1.8252667624389798,-1.5754648747294138,0.6153673864700057,0.8373210576477097,0.0,-0.6408908441438455,-1.545636336492803,-0.568310741649556,2.0648220659172676,0.25264557631995593,-0.25264557631995566
4,0.46767710248334665,0.46767710248334665,-0.22517786415864838,-0.41876421732951125,-0.23019126253162203,-0.5427040788425513,-0.5783125401286311,0.0,0.6755335924759451,0.5261160722100722,0.6470672345043275,-0.7975513648985102,0.25264557631995593,-0.25264557631995566
5,0.7101763408080449,0.7101763408080449,0.017321374166049876,1.4792787603539634,-0.1305413653317856,-0.06585112253738082,0.15571969575539743,0.0,-0.12124961916234912,0.7987150733551873,-0.9572316940187986,-0.1939312620601425,0.25264557631995593,-0.25264557631995566
6,-0.22517786415864838,-0.22517786415864838,-0.12124961916234912,0.34358735923226436,-0.6287908513309678,1.4782441645460285,1.6237841675234546,0.0,0.5023198508154464,-0.18264133076722724,-1.3461526463880413,0.6841908182546709,0.25264557631995593,-0.25264557631995566
7,-0.8487473341364439,-0.8487473341364439,-0.6062480958117457,0.3178591821264922,1.0154324524663334,-0.4745822279418127,-0.4734507921451985,0.0,0.9180328308006434,-0.7823591332864805,-1.2489224082957306,2.15111151889618,0.25264557631995593,-0.25264557631995566
8,1.7148160424389376,1.7148160424389376,1.0219610757969426,0.3282872156113306,1.9621064758647795,0.38829455013421016,0.6275975616808444,0.0,0.8833900824685437,1.7255516772485788,1.8138300916120558,-0.7563354614756415,-3.9581140290126386,3.9581140290126386
9,-1.36838855911794,-1.36838855911794,-0.9873183274648429,-0.2642627194172071,-1.5754648747294138,1.2965858954773921,1.4664915455483056,0.0,-0.8833900824685437,-1.545636336492803,-0.568310741649556,2.0648220659172676,0.25264557631995593,-0.25264557631995566
10,1.541602300778439,1.541602300778439,0.8833900824685437,-0.422455783117351,-0.1305413653317856,-1.1785080205827787,-1.522068271979525,0.0,-0.7101763408080449,1.4529526761034637,0.7929125916427935,-0.8110531263646223,-3.9581140290126386,3.9581140290126386
11,-1.6108877974426383,-1.6108877974426383,-1.6108877974426383,0.16929059584100875,-0.1305413653317856,-0.3837530934074945,-0.3161581701700495,0.0,1.680173294106838,-1.709195737179872,0.4526067583197061,-0.6126889015166287,-3.9581140290126386,3.9581140290126386
12,-0.32910610915494765,-0.32910610915494765,-0.8141045858043442,0.14594152937732033,-0.1305413653317856,-0.5881186461097104,-0.6307434141203475,0.0,-0.9873183274648429,-0.2916809312252733,-1.005846813064954,0.18168165090688754,-3.9581140290126386,3.9581140290126386
13,0.9873183274648429,0.9873183274648429,0.5369625991475462,0.7357552392497193,0.2182332748676419,-0.7016550642776082,-0.8404669100872127,0.0,0.32910610915494765,1.0167942742712794,1.3276789011505021,-0.7697864644400013,0.25264557631995593,-0.25264557631995566
14,-0.3637488574870474,-0.3637488574870474,-0.7448190891401446,1.175312763162326,-0.7782656971307224,3.4083632734002904,1.8859385374820363,0.0,-1.0219610757969426,-0.2916809312252733,1.3762940201966576,0.18168165090688754,0.25264557631995593,-0.25264557631995566
